Date,Latitude,Longitude,CD1  (/km^2),CD2  (/km^2),CD3  (/km^2),CD4  (/km^2),WD1 (g/km^2),WD2 (g/km^2),WD3 (g/km^2),WD4 (g/km^2),Sea State,Source,Info,Comments,,,,,
,,,.335-.999 mm,1.00-4.75 mm,4.75-200 mm,>200 mm,.335-.999 mm,1.00-4.75 mm,4.75-200 mm,>200 mm,(Beaufort Scale),,,,,,,,
20/04/2011,-24.6527,-124.7923,"4,792.95","20,299.55","1,973.57",,0.54,7.33,5.07,,1.00,M. Eriksen,SPG11-SM087,,,,,,
21/04/2011,-24.5847,-125.7344,"8,191.38","14,562.45","1,365.23",,0.82,11.83,1.14,,1.00,M. Eriksen,SPG11-SM088,,,,,,
21/04/2011,-24.4952,-126.6168,"5,450.81","3,331.05",0.00,,0.45,3.03,0.00,,1.00,M. Eriksen,SPG11-SM089,48,,,,,
19/03/2010,-26.5485,106.8701,"2,803.27","2,102.45",140.16,,0.42,6.17,2.80,,2.50,M. Eriksen,IOG10-SM002,,,,,,
22/03/2010,-24.3947,99.5107,"1,780.66","4,451.66","1,335.50",,0.71,11.06,3.56,,2.00,M. Eriksen,IOG10-SM003,,,,,,
23/03/2010,-24.4876,98.1066,"4,897.21","3,832.60",0.00,,0.64,6.60,0.00,,2.00,M. Eriksen,IOG10-SM004,,,,,,
22/03/2010,-24.4935,96.4434,"14,358.22","88,542.35","4,786.07",,2.15,220.16,162.73,,2.00,M. Eriksen,IOG10-SM005,,,,,,
23/03/2010,-24.0191,94.8233,"4,995.14","9,250.27","2,590.07",,0.91,21.15,24.79,,2.00,M. Eriksen,IOG10-SM006,,,,,,
26/03/2010,-21.4145,75.2972,"15,797.43","4,070.08",850.81,,1.22,5.93,27.57,,2.00,M. Eriksen,IOG10-SM007,,,,,,
31/03/2010,-21.2668,72.1455,"1,282.41","3,373.72",453.78,,0.22,13.00,69.72,,2.00,M. Eriksen,IOG10-SM010,,,,,,
1/4/2010,-21.0490,68.4367,"11,186.87","15,071.55","4,523.92",,0.00,1.35,579.20,,2.00,M. Eriksen,IOG10-SM011,,,,,,
2/4/2010,-20.6787,64.9420,"52,575.00","99,547.74","9,480.74",,12.28,967.90,"6,655.26",,2.50,M. Eriksen,IOG10-SM012,,,,,,
3/4/2010,-20.2472,61.6722,"1,039.18","4,429.31","1,294.72",,0.21,21.66,88.28,,2.50,M. Eriksen,IOG10-SM013,10,,,,,
10/7/2010,43.6823,7.6990,"13,316.44","7,576.13","3,882.21",,,,,,1.00,F.Galgani,MED10-1,,,,,,
10/7/2010,43.7653,8.0349,"20,187.79","11,485.45","5,885.45",,,,,,1.00,F.Galgani,MED10-2,,,,,,
11/7/2010,44.1738,8.9859,"92,122.13","52,411.07","26,856.82",,,,,,1.00,F.Galgani,MED10-3,,,,,,
11/7/2010,44.2934,9.2035,"409,477.27","232,964.00","119,376.91",,,,,,1.00,F.Galgani,MED10-4,,,,,,
12/7/2010,43.8789,9.3394,"113,883.27","64,791.63","33,200.94",,,,,,1.00,F.Galgani,MED10-5,,,,,,
13/07/2010,43.2046,8.9990,"15,454.07","8,792.29","4,505.40",,,,,,1.00,F.Galgani,MED10-6,,,,,,
15/07/2010,42.8895,10.2292,"70,234.88","39,958.75","20,475.92",,,,,,2.00,F.Galgani,MED10-7,,,,,,
15/07/2010,42.8428,10.2831,"479,454.64","272,776.24","139,777.75",,,,,,3.00,F.Galgani,MED10-9,,,,,,
16/07/2010,42.9838,9.3248,"34,209.26","19,462.68","9,973.19",,,,,,2.00,F.Galgani,MED10-10,,,,,,
17/07/2010,42.7337,9.0328,"46,825.15","26,640.25","13,651.17",,,,,,1.00,F.Galgani,MED10-11,,,,,,
21/07/2010,42.8743,8.2616,"84,165.77","47,884.45","24,537.26",,,,,,1.00,F.Galgani,MED10-12,,,,,,
21/07/2010,42.8568,8.3170,"20,315.87","11,558.32","5,922.79",,,,,,1.00,F.Galgani,MED10-13,,,,,,
21/07/2010,42.7962,8.4162,"102,593.36","58,368.46","29,909.54",,,,,,1.00,F.Galgani,MED10-14,,,,,,
21/07/2010,42.7570,8.4698,"16,036.52","9,123.66","4,675.21",,,,,,1.00,F.Galgani,MED10-15,,,,,,
21/07/2010,42.7252,8.5102,"15,672.25","8,916.41","4,569.01",,,,,,1.00,F.Galgani,MED10-16,,,,,,
21/07/2010,42.6938,8.5717,"15,091.79","8,586.18","4,399.78",,,,,,1.00,F.Galgani,MED10-17,,,,,,
21/07/2010,42.6544,8.6121,"51,079.91","29,060.91","14,891.58",,,,,,1.00,F.Galgani,MED10-18,,,,,,
21/07/2010,42.6225,8.6588,"102,740.28","58,452.05","29,952.38",,,,,,1.00,F.Galgani,MED10-19,,,,,,
21/07/2010,42.6043,8.7248,"193,871.49","110,299.35","56,520.30",,,,,,1.00,F.Galgani,MED10-20,,,,,,
22/07/2010,42.8195,8.3553,"16,340.00","9,296.32","4,763.68",,,,,,1.00,F.Galgani,MED10-21,,,,,,
26/07/2010,43.2464,8.0701,"28,442.22","16,181.64","8,291.90",,,,,,2.00,F.Galgani,MED10-22,,,,,,
27/07/2010,43.5498,8.6342,"57,998.75","32,997.24","16,908.66",,,,,,3.00,F.Galgani,MED10-23,,,,,,
27/07/2010,43.4473,8.3581,"29,318.18","16,680.00","8,547.27",,,,,,4.00,F.Galgani,MED10-24,,,,,,
29/07/2010,43.0758,6.3840,"24,346.69","13,851.57","7,097.91",,,,,,3.00,F.Galgani,MED10-25,,,,,,
29/07/2010,43.0032,6.3696,"247,853.67","141,011.45","72,257.99",,,,,,3.00,F.Galgani,MED10-26,,,,,,
30/07/2010,43.0630,5.8787,0.00,0.00,0.00,,,,,,6.00,F.Galgani,MED10-27,,,,,,
31/07/2010,43.3181,5.1862,0.00,0.00,0.00,,,,,,4.00,F.Galgani,MED10-28,,,,,,
31/07/2010,43.3203,5.1988,0.00,0.00,0.00,,,,,,4.00,F.Galgani,MED10-29,,,,,,
31/07/2010,43.3241,5.1659,"6,965.44","3,962.85","2,030.67",,,,,,5.00,F.Galgani,MED10-30,,,,,,
1/8/2010,43.3003,5.2460,0.00,0.00,0.00,,,,,,4.00,F.Galgani,MED10-31,,,,,,
1/8/2010,43.2609,4.9354,"6,450.00","3,669.60","1,880.40",,,,,,4.00,F.Galgani,MED10-32,,,,,,
1/8/2010,43.0098,4.3971,"5,077.60","2,888.80","1,480.30",,,,,,5.00,F.Galgani,MED10-33,,,,,,
1/8/2010,42.8136,3.9276,"6,046.12","3,439.82","1,762.65",,,,,,5.00,F.Galgani,MED10-34,,,,,,
2/8/2010,42.5295,3.1341,"6,139.67","3,493.04","1,789.93",,,,,,5.00,F.Galgani,MED10-35,,,,,,
2/8/2010,42.4627,3.3037,"10,883.01","6,191.68","3,172.78",,,,,,5.00,F.Galgani,MED10-36,,,,,,
2/8/2010,42.3302,3.4784,"22,326.06","12,701.97","6,508.83",,,,,,5.00,F.Galgani,MED10-37,,,,,,
2/8/2010,42.2513,3.6462,"68,493.52","38,968.03","19,968.25",,,,,,5.00,F.Galgani,MED10-38,,,,,,
7/8/2010,42.2428,8.5225,"6,506.05","3,701.49","1,896.74",,,,,,4.00,F.Galgani,MED10-39,,,,,,
7/8/2010,42.3235,8.5842,"20,425.00","11,620.40","5,954.60",,,,,,4.00,F.Galgani,MED10-40,,,,,,
7/8/2010,43.5743,7.3930,"27,412.50","15,595.80","7,991.70",,,,,,4.00,F.Galgani,MED10-41,40,,,,,
3/1/2011,-60.3388,-60.5325,"36,850.15","3,122.89",0.00,,56.14,0.44,0.00,,2.00,M. Eriksen,SO11-M084 TARA,,,,,,
17/01/2011,-63.8753,-56.0937,"12,847.79","26,766.22","3,211.95",,1.82,22.38,4.71,,2.00,M. Eriksen,SO11-M087 TARA,,,,,,
22/01/2011,-63.3871,-56.8010,0.00,"9,389.37",0.00,,0.00,1.24,0.00,,2.00,M. Eriksen,SO11-M088 TARA,,,,,,
27/01/2011,-57.7642,-67.0034,0.00,955.79,0.00,,0.00,0.55,0.00,,2.00,M. Eriksen,SO11-M089 TARA,,,,,,
21/02/2011,-39.6298,-76.9828,750.64,0.00,0.00,,0.27,0.00,0.00,,2.00,M. Eriksen,SO11-M090 TARA,,,,,,
25/02/2011,-34.1697,-73.0895,0.00,406.98,0.00,,0.00,0.96,0.00,,2.00,M. Eriksen,SO11-M091 TARA,,,,,,
26/02/2011,-33.6899,-72.0005,0.00,"1,247.51",311.88,,0.00,0.47,6.24,,2.00,M. Eriksen,SO11-M092 TARA,7,,,,,
7/5/2012,14.5557,160.7487,,,,0.00,,,,0.00,,H. Carson,WNPG 2012,,,,,,
7/5/2012,14.5557,160.7487,,,,0.00,,,,0.00,,H. Carson,WNPG 2012,,,,,,
8/5/2012,15.7948,159.2038,,,,0.00,,,,0.00,,H. Carson,WNPG 2012,,,,,,
8/5/2012,15.7948,159.2038,,,,0.00,,,,0.00,,H. Carson,WNPG 2012,,,,,,
9/5/2012,17.4933,157.5350,,,,0.00,,,,0.00,,H. Carson,WNPG 2012,,,,,,
10/5/2012,19.3057,156.2200,,,,0.00,,,,0.00,,H. Carson,WNPG 2012,,,,,,
12/5/2012,22.0512,155.4182,,,,12.19,,,,"5,547.20",,H. Carson,WNPG 2012,,,,,,
13/05/2012,23.9013,155.2417,,,,36.55,,,,"2,516.53",,H. Carson,WNPG 2012,,,,,,
13/05/2012,23.9013,155.2417,,,,20.31,,,,"1,347.32",,H. Carson,WNPG 2012,,,,,,
14/05/2012,25.1033,154.1482,,,,130.78,,,,"50,242.43",,H. Carson,WNPG 2012,,,,,,
15/05/2012,26.3580,152.2792,,,,18.57,,,,"27,365.59",,H. Carson,WNPG 2012,,,,,,
15/05/2012,26.7132,151.7820,,,,18.00,,,,"14,993.25",,H. Carson,WNPG 2012,,,,,,
16/05/2012,27.7877,150.3495,,,,60.60,,,,"5,980.93",,H. Carson,WNPG 2012,,,,,,
16/05/2012,27.8875,150.1943,,,,8.54,,,,"4,269.14",,H. Carson,WNPG 2012,,,,,,
16/05/2012,27.8875,150.1943,,,,4.27,,,,"8,718.71",,H. Carson,WNPG 2012,,,,,,
17/05/2012,30.0408,147.5900,,,,0.00,,,,0.00,,H. Carson,WNPG 2012,,,,,,
19/05/2012,32.8888,143.7253,,,,60.34,,,,"22,273.71",,H. Carson,WNPG 2012,,,,,,
19/05/2012,32.9825,143.4250,,,,81.33,,,,"5,053.73",,H. Carson,WNPG 2012,,,,,,
19/05/2012,32.9825,143.4250,,,,126.52,,,,"25,112.77",,H. Carson,WNPG 2012,,,,,,
15/06/2012,32.1600,152.4600,,,,5.23,,,,117.77,,H. Carson,WNPG 2012,,,,,,
15/06/2012,32.0400,153.1900,,,,22.14,,,,"1,591.30",,H. Carson,WNPG 2012,,,,,,
15/06/2012,32.0067,153.3833,,,,25.58,,,,"5,137.52",,H. Carson,WNPG 2012,,,,,,
15/06/2012,32.0400,153.2100,,,,16.60,,,,"11,961.28",,H. Carson,WNPG 2012,,,,,,
16/06/2012,31.0800,155.3300,,,,35.98,,,,"7,096.95",,H. Carson,WNPG 2012,,,,,,
16/06/2012,30.5800,156.1100,,,,68.18,,,,"21,573.72",,H. Carson,WNPG 2012,,,,,,
16/06/2012,31.0500,155.4600,,,,55.34,,,,"10,073.41",,H. Carson,WNPG 2012,,,,,,
17/06/2012,30.4100,157.5100,,,,11.07,,,,719.62,,H. Carson,WNPG 2012,,,,,,
17/06/2012,30.4016,158.0191,,,,30.82,,,,"2,234.65",,H. Carson,WNPG 2012,,,,,,
17/06/2012,30.3900,158.0400,,,,7.59,,,,275.16,,H. Carson,WNPG 2012,,,,,,
17/06/2012,30.2000,158.4217,,,,201.83,,,,"68,584.08",,H. Carson,WNPG 2012,,,,,,
18/06/2012,30.1200,158.5500,,,,36.52,,,,"2,518.52",,H. Carson,WNPG 2012,,,,,,
18/06/2012,30.0962,160.0116,,,,190.36,,,,"121,648.92",,H. Carson,WNPG 2012,,,,,,
18/06/2012,30.1400,160.5300,,,,61.93,,,,"24,060.63",,H. Carson,WNPG 2012,,,,,,
18/06/2012,30.1200,160.3900,,,,100.53,,,,"7,026.20",,H. Carson,WNPG 2012,,,,,,
18/06/2012,30.1916,161.3383,,,,43.08,,,,"3,447.62",,H. Carson,WNPG 2012,,,,,,
18/06/2012,30.1152,160.3090,,,,144.71,,,,"35,332.32",,H. Carson,WNPG 2012,,,,,,
19/06/2012,30.2556,163.0435,,,,98.63,,,,"6,506.03",,H. Carson,WNPG 2012,,,,,,
19/06/2012,30.2800,163.5900,,,,321.24,,,,"28,986.22",,H. Carson,WNPG 2012,,,,,,
19/06/2012,30.2949,164.2165,,,,185.82,,,,"38,155.87",,H. Carson,WNPG 2012,,,,,,
20/06/2012,30.3045,166.0915,,,,58.52,,,,"32,510.55",,H. Carson,WNPG 2012,,,,,,
20/06/2012,30.3397,166.2189,,,,195.07,,,,"13,482.59",,H. Carson,WNPG 2012,,,,,,
20/06/2012,30.3300,166.2000,,,,239.20,,,,"19,526.08",,H. Carson,WNPG 2012,,,,,,
20/06/2012,30.4200,166.4600,,,,174.28,,,,"42,512.53",,H. Carson,WNPG 2012,,,,,,
21/06/2012,29.5845,168.2213,,,,55.73,,,,"7,079.45",,H. Carson,WNPG 2012,,,,,,
21/06/2012,29.5261,168.3514,,,,42.35,,,,"3,389.29",,H. Carson,WNPG 2012,,,,,,
22/06/2012,29.1000,170.0300,,,,2.78,,,,222.60,,H. Carson,WNPG 2012,,,,,,
23/06/2012,28.5500,173.1000,,,,45.35,,,,"3,165.81",,H. Carson,WNPG 2012,,,,,,
23/06/2012,29.0100,172.4900,,,,15.81,,,,"5,039.73",,H. Carson,WNPG 2012,,,,,,
23/06/2012,29.1514,172.2652,,,,21.90,,,,"1,694.73",,H. Carson,WNPG 2012,,,,,,
23/06/2012,29.1100,170.3100,,,,1.03,,,,56.76,,H. Carson,WNPG 2012,,,,,,
24/06/2012,28.3400,175.1100,,,,21.40,,,,"1,230.49",,H. Carson,WNPG 2012,,,,,,
24/06/2012,28.2373,175.2428,,,,7.75,,,,387.59,,H. Carson,WNPG 2012,,,,,,
25/06/2012,29.5100,179.4500,,,,78.59,,,,"6,288.81",,H. Carson,WNPG 2012,,,,,,
25/06/2012,30.0095,-178.5613,,,,202.40,,,,"11,386.79",,H. Carson,WNPG 2012,,,,,,
26/06/2012,30.0400,-178.4100,,,,195.42,,,,"11,706.23",,H. Carson,WNPG 2012,,,,,,
26/06/2012,30.2152,-176.4467,,,,149.55,,,,"10,595.21",,H. Carson,WNPG 2012,,,,,,
26/06/2012,30.2500,-176.2800,,,,142.68,,,,"10,471.30",,H. Carson,WNPG 2012,,,,,,
26/06/2012,30.2856,-176.1427,,,,170.70,,,,"68,099.52",,H. Carson,WNPG 2012,,,,,,
26/06/2012,30.3412,-175.5211,,,,19.87,,,,"1,291.78",,H. Carson,WNPG 2012,,,,,,
27/06/2012,31.1021,-174.1443,,,,56.67,,,,"11,305.90",,H. Carson,WNPG 2012,,,,,,
27/06/2012,31.1517,-174.0432,,,,48.95,,,,"3,051.81",,H. Carson,WNPG 2012,,,,,,
27/06/2012,31.2573,-173.4690,,,,186.21,,,,"14,286.82",,H. Carson,WNPG 2012,,,,,,
27/06/2012,31.3837,-173.2722,,,,98.95,,,,"21,109.21",,H. Carson,WNPG 2012,,,,,,
28/06/2012,30.3000,-173.0400,,,,110.61,,,,"8,064.22",,H. Carson,WNPG 2012,,,,,,
28/06/2012,30.5460,-172.3667,,,,100.34,,,,"12,605.35",,H. Carson,WNPG 2012,,,,,,
28/06/2012,31.0304,-172.2703,,,,43.74,,,,"5,125.96",,H. Carson,WNPG 2012,66,,,,,
21/05/2009,30.8333,-146.9000,,,,34.96,,,,"40,130.15",,H. Carson,ENPG 2009,,,,,,
22/05/2009,33.5410,-144.9160,,,,17.48,,,,"20,252.10",,H. Carson,ENPG 2009,,,,,,
23/05/2009,36.2500,-142.9333,,,,43.49,,,,"50,315.89",,H. Carson,ENPG 2009,,,,,,
25/05/2009,36.4500,-137.1667,,,,43.70,,,,"19,616.64",,H. Carson,ENPG 2009,,,,,,
19/07/2009,25.6667,-158.0333,,,,2.10,,,,"4,284.53",,H. Carson,ENPG 2009,,,,,,
20/07/2009,28.3667,-157.3500,,,,5.22,,,,"3,867.61",,H. Carson,ENPG 2009,,,,,,
22/07/2009,33.6500,-155.1667,,,,10.16,,,,"4,198.36",,H. Carson,ENPG 2009,,,,,,
23/07/2009,34.9333,-151.1167,,,,17.62,,,,"16,169.93",,H. Carson,ENPG 2009,,,,,,
24/07/2009,36.1167,-147.0333,,,,26.26,,,,"34,712.57",,H. Carson,ENPG 2009,,,,,,
25/07/2009,37.4833,-142.1000,,,,5.33,,,,"6,109.85",,H. Carson,ENPG 2009,,,,,,
26/07/2009,37.8500,-138.0000,,,,0.61,,,,277.21,,H. Carson,ENPG 2009,,,,,,
23/07/2009,27.5667,-154.2000,,,,1.64,,,,98.82,,H. Carson,ENPG 2009,,,,,,
25/07/2009,29.7333,-150.6167,,,,10.45,,,,"4,750.31",,H. Carson,ENPG 2009,,,,,,
26/07/2009,31.0667,-148.8000,,,,9.23,,,,"8,854.48",,H. Carson,ENPG 2009,,,,,,
27/07/2009,32.5667,-147.4167,,,,4.51,,,,"3,879.38",,H. Carson,ENPG 2009,,,,,,
28/07/2009,34.4333,-145.8167,,,,5.31,,,,"3,546.05",,H. Carson,ENPG 2009,,,,,,
29/07/2009,36.5000,-144.9000,,,,9.21,,,,"7,447.62",,H. Carson,ENPG 2009,,,,,,
30/07/2009,37.9667,-143.4833,,,,8.32,,,,"4,459.81",,H. Carson,ENPG 2009,,,,,,
30/07/2009,27.5667,-157.3833,,,,1.20,,,,89.44,,H. Carson,ENPG 2009,,,,,,
21/07/2009,30.9500,-157.3500,,,,1.57,,,,694.34,,H. Carson,ENPG 2009,,,,,,
22/07/2009,33.4000,-156.9333,,,,5.75,,,,"4,463.17",,H. Carson,ENPG 2009,,,,,,
23/07/2009,34.5000,-153.2500,,,,5.41,,,,"2,189.57",,H. Carson,ENPG 2009,,,,,,
24/07/2009,35.4167,-149.8833,,,,5.47,,,,"4,397.28",,H. Carson,ENPG 2009,,,,,,
25/07/2009,36.0000,-146.3333,,,,5.17,,,,"2,131.34",,H. Carson,ENPG 2009,,,,,,
26/07/2009,36.5000,-142.0833,,,,8.36,,,,"1,794.93",,H. Carson,ENPG 2009,,,,,,
27/07/2009,37.1667,-138.9167,,,,0.73,,,,"1,009.66",,H. Carson,ENPG 2009,,,,,,
28/07/2009,37.1500,-138.9000,,,,0.49,,,,24.56,,H. Carson,ENPG 2009,,,,,,
9/8/2009,36.2700,-148.5395,,,,98.92,,,,"34,438.77",,H. Carson,ENPG 2009,,,,,,
12/8/2009,35.6247,-139.8972,,,,6.92,,,,"4,551.01",,H. Carson,ENPG 2009,,,,,,
13/08/2009,35.4010,-136.7717,,,,1.53,,,,"2,255.39",,H. Carson,ENPG 2009,,,,,,
19/08/2009,22.4217,-159.5167,,,,0.44,,,,26.42,,H. Carson,ENPG 2009,,,,,,
20/08/2009,24.6667,-159.4667,,,,0.00,,,,0.00,,H. Carson,ENPG 2009,,,,,,
21/08/2009,27.4852,-158.3032,,,,4.11,,,,315.54,,H. Carson,ENPG 2009,,,,,,
23/08/2009,32.3460,-157.5991,,,,9.24,,,,"4,870.07",,H. Carson,ENPG 2009,,,,,,
24/08/2009,33.9533,-155.8267,,,,20.71,,,,"8,941.12",,H. Carson,ENPG 2009,,,,,,
25/08/2009,35.8667,-152.5333,,,,12.58,,,,"9,651.00",,H. Carson,ENPG 2009,,,,,,
27/08/2009,37.0717,-148.6533,,,,13.01,,,,"5,246.81",,H. Carson,ENPG 2009,,,,,,
28/08/2009,36.1333,-142.1500,,,,587.33,,,,"108,840.82",,H. Carson,ENPG 2009,,,,,,
29/08/2009,35.5483,-139.4417,,,,8.22,,,,"4,800.05",,H. Carson,ENPG 2009,,,,,,
30/08/2009,34.8083,-136.8200,,,,2.75,,,,549.35,,H. Carson,ENPG 2009,,,,,,
31/08/2009,34.5883,-133.7417,,,,0.89,,,,832.35,,H. Carson,ENPG 2009,,,,,,
1/9/2009,34.7433,-131.5350,,,,0.50,,,,25.08,,H. Carson,ENPG 2009,,,,,,
2/9/2009,34.6683,-129.1617,,,,0.52,,,,"1,058.45",,H. Carson,ENPG 2009,43,,,,,
2/8/2010,31.6442,-158.0152,,,,0.00,,,,0.00,,H. Carson,ENPG 2010,,,,,,
3/8/2010,33.1199,-158.1481,,,,1.37,,,,68.60,,H. Carson,ENPG 2010,,,,,,
3/8/2010,33.6833,-158.0500,,,,6.97,,,,"1,216.62",,H. Carson,ENPG 2010,,,,,,
3/8/2010,34.0500,-157.9833,,,,1.26,,,,"2,581.77",,H. Carson,ENPG 2010,,,,,,
4/8/2010,35.5667,-157.5833,,,,8.23,,,,"1,333.22",,H. Carson,ENPG 2010,,,,,,
1/8/2010,35.4167,-157.4000,,,,4.77,,,,381.87,,H. Carson,ENPG 2010,,,,,,
5/8/2010,34.4279,-155.8867,,,,3.13,,,,651.23,,H. Carson,ENPG 2010,,,,,,
5/8/2010,33.8850,-155.5300,,,,0.00,,,,0.00,,H. Carson,ENPG 2010,,,,,,
6/8/2010,33.2667,-154.5000,,,,11.72,,,,"5,747.89",,H. Carson,ENPG 2010,,,,,,
6/8/2010,33.3667,-154.2500,,,,32.46,,,,"13,037.53",,H. Carson,ENPG 2010,,,,,,
7/8/2010,32.3608,-152.7967,,,,15.57,,,,"17,516.89",,H. Carson,ENPG 2010,,,,,,
8/8/2010,32.3193,-151.3663,,,,1.00,,,,80.03,,H. Carson,ENPG 2010,,,,,,
9/8/2010,33.8843,-148.6780,,,,2.19,,,,151.35,,H. Carson,ENPG 2010,,,,,,
10/8/2010,34.9017,-147.2349,,,,0.00,,,,0.00,,H. Carson,ENPG 2010,,,,,,
11/8/2010,35.7317,-146.0215,,,,6.02,,,,"6,123.69",,H. Carson,ENPG 2010,,,,,,
13/08/2010,35.5930,-141.4937,,,,0.00,,,,0.00,,H. Carson,ENPG 2010,,,,,,
1/8/2010,35.1167,-153.1667,,,,6.96,,,,"10,339.38",,H. Carson,ENPG 2010,,,,,,
4/8/2010,37.2667,-151.9000,,,,10.93,,,,246.07,,H. Carson,ENPG 2010,,,,,,
5/8/2010,36.9833,-150.8167,,,,13.02,,,,900.48,,H. Carson,ENPG 2010,,,,,,
6/8/2010,36.9000,-149.3000,,,,33.46,,,,"6,837.65",,H. Carson,ENPG 2010,,,,,,
8/8/2010,37.1667,-146.0833,,,,17.10,,,,"4,295.55",,H. Carson,ENPG 2010,,,,,,
4/8/2010,34.2300,-162.1567,,,,19.33,,,,"1,546.89",,H. Carson,ENPG 2010,,,,,,
8/8/2010,40.1867,-162.3583,,,,48.93,,,,"6,321.80",,H. Carson,ENPG 2010,,,,,,
7/8/2010,41.8767,-161.3617,,,,12.96,,,,"4,365.36",,H. Carson,ENPG 2010,,,,,,
10/8/2010,44.1433,-158.7833,,,,0.00,,,,0.00,,H. Carson,ENPG 2010,,,,,,
27/07/2010,27.2333,-156.2833,,,,18.61,,,,"27,660.01",,H. Carson,ENPG 2010,,,,,,
28/07/2010,29.0500,-155.3667,,,,178.01,,,,"51,093.23",,H. Carson,ENPG 2010,,,,,,
29/07/2010,30.8000,-153.1500,,,,44.53,,,,"24,194.55",,H. Carson,ENPG 2010,,,,,,
30/07/2010,32.7000,-151.0167,,,,117.76,,,,"27,406.77",,H. Carson,ENPG 2010,,,,,,
2/8/2010,37.7667,-144.6333,,,,0.00,,,,0.00,,H. Carson,ENPG 2010,,,,,,
3/8/2010,38.2167,-142.4833,,,,11.30,,,,"5,387.87",,H. Carson,ENPG 2010,,,,,,
7/8/2010,33.3667,-154.7333,,,,8.13,,,,416.76,,H. Carson,ENPG 2010,,,,,,
7/8/2010,33.5167,-154.8833,,,,13.95,,,,"10,103.05",,H. Carson,ENPG 2010,,,,,,
8/8/2010,35.2167,-153.2667,,,,75.94,,,,"14,958.41",,H. Carson,ENPG 2010,,,,,,
8/8/2010,35.2167,-153.2667,,,,32.54,,,,"13,387.19",,H. Carson,ENPG 2010,,,,,,
9/8/2010,36.1000,-151.7833,,,,131.72,,,,"104,042.16",,H. Carson,ENPG 2010,,,,,,
9/8/2010,32.3333,-155.9333,,,,5.04,,,,113.34,,H. Carson,ENPG 2010,,,,,,
6/8/2010,31.6000,-157.4333,,,,31.09,,,,"2,176.74",,H. Carson,ENPG 2010,,,,,,
9/8/2010,36.2167,-151.5000,,,,44.52,,,,"14,718.12",,H. Carson,ENPG 2010,,,,,,
10/8/2010,37.1833,-148.6000,,,,30.80,,,,"12,096.02",,H. Carson,ENPG 2010,,,,,,
29/07/2010,23.2500,-157.9833,,,,0.00,,,,0.00,,H. Carson,ENPG 2010,,,,,,
31/07/2010,27.1167,-157.0833,,,,0.00,,,,0.00,,H. Carson,ENPG 2010,,,,,,
8/1/2010,29.6500,-156.0833,,,,5.88,,,,406.65,,H. Carson,ENPG 2010,,,,,,
1/8/2010,29.6500,-156.0833,,,,17.64,,,,"14,456.08",,H. Carson,ENPG 2010,,,,,,
3/8/2010,33.9000,-155.0833,,,,4.58,,,,316.72,,H. Carson,ENPG 2010,,,,,,
3/8/2010,33.9000,-155.0833,,,,9.16,,,,457.91,,H. Carson,ENPG 2010,,,,,,
4/8/2010,35.4500,-154.5167,,,,6.24,,,,"12,743.88",,H. Carson,ENPG 2010,,,,,,
6/8/2010,37.7333,-150.9500,,,,4.05,,,,202.53,,H. Carson,ENPG 2010,,,,,,
9/8/2010,41.4333,-145.0333,,,,5.81,,,,290.29,,H. Carson,ENPG 2010,,,,,,
10/8/2010,41.9833,-143.2167,,,,0.00,,,,0.00,,H. Carson,ENPG 2010,,,,,,
27/07/2010,26.3833,-156.9333,,,,29.34,,,,"1,907.73",,H. Carson,ENPG 2010,,,,,,
28/07/2010,27.8833,-155.5167,,,,28.94,,,,"2,079.92",,H. Carson,ENPG 2010,,,,,,
29/07/2010,29.5500,-153.5667,,,,13.48,,,,"9,758.53",,H. Carson,ENPG 2010,,,,,,
30/07/2010,31.1167,-151.3333,,,,12.23,,,,672.45,,H. Carson,ENPG 2010,,,,,,
31/07/2010,32.7000,-149.7333,,,,2.83,,,,141.44,,H. Carson,ENPG 2010,,,,,,
2/8/2010,36.2500,-146.9333,,,,0.00,,,,0.00,,H. Carson,ENPG 2010,,,,,,
3/8/2010,37.6333,-146.0167,,,,0.70,,,,34.92,,H. Carson,ENPG 2010,,,,,,
4/8/2010,37.8667,-143.3333,,,,1.86,,,,627.97,,H. Carson,ENPG 2010,,,,,,
5/8/2010,38.0833,-141.0167,,,,1.44,,,,143.67,,H. Carson,ENPG 2010,,,,,,
6/8/2010,38.1667,-137.6833,,,,10.47,,,,717.39,,H. Carson,ENPG 2010,,,,,,
7/8/2010,38.3167,-134.7667,,,,0.00,,,,0.00,,H. Carson,ENPG 2010,,,,,,
8/8/2010,38.1500,-132.2000,,,,0.54,,,,42.95,,H. Carson,ENPG 2010,,,,,,
27/07/2010,23.2500,-156.8833,,,,0.00,,,,0.00,,H. Carson,ENPG 2010,,,,,,
28/07/2010,24.5333,-155.1833,,,,0.00,,,,0.00,,H. Carson,ENPG 2010,,,,,,
29/07/2010,26.1167,-153.3167,,,,30.43,,,,"1,521.46",,H. Carson,ENPG 2010,,,,,,
30/07/2010,27.8333,-151.3333,,,,4.79,,,,"9,781.71",,H. Carson,ENPG 2010,,,,,,
31/07/2010,29.9667,-149.9500,,,,19.55,,,,"11,102.41",,H. Carson,ENPG 2010,,,,,,
1/8/2010,32.2667,-148.8500,,,,0.00,,,,0.00,,H. Carson,ENPG 2010,,,,,,
